id,name,team,goals
411,Ron Murphy,Red Wings,10
411,Ron Murphy,Bruins,0
411,Ron Murphy,Bruins,11
411,Ron Murphy,Bruins,0
411,Ron Murphy,Bruins,16
411,Ron Murphy,Bruins,2
412,Jonathan Toews,Blackhawks,24
412,Jonathan Toews,Blackhawks,34
412,Jonathan Toews,Blackhawks,25
412,Jonathan Toews,Blackhawks,32
412,Jonathan Toews,Blackhawks,29
412,Jonathan Toews,Blackhawks,23
412,Jonathan Toews,Blackhawks,28
412,Jonathan Toews,Blackhawks,10
413,Andrew Cassels,Canadiens,2
413,Andrew Cassels,Canadiens,6
413,Andrew Cassels,Whalers,11
413,Andrew Cassels,Whalers,21
413,Andrew Cassels,Whalers,16
413,Andrew Cassels,Whalers,7
413,Andrew Cassels,Whalers,20
413,Andrew Cassels,Whalers,22
413,Andrew Cassels,Flames,17
413,Andrew Cassels,Flames,12
413,Andrew Cassels,Canucks,17
413,Andrew Cassels,Canucks,12
413,Andrew Cassels,Canucks,11
413,Andrew Cassels,Blue Jackets,20
413,Andrew Cassels,Blue Jackets,6
413,Andrew Cassels,Capitals,4
414,Terry O'Reilly,Bruins,1
414,Terry O'Reilly,Bruins,5
414,Terry O'Reilly,Bruins,11
414,Terry O'Reilly,Bruins,15
414,Terry O'Reilly,Bruins,23
414,Terry O'Reilly,Bruins,14
414,Terry O'Reilly,Bruins,29
414,Terry O'Reilly,Bruins,26
414,Terry O'Reilly,Bruins,19
414,Terry O'Reilly,Bruins,8
414,Terry O'Reilly,Bruins,22
414,Terry O'Reilly,Bruins,6
414,Terry O'Reilly,Bruins,12
414,Terry O'Reilly,Bruins,13
415,Ilkka Sinisalo,Flyers,15
415,Ilkka Sinisalo,Flyers,21
415,Ilkka Sinisalo,Flyers,29
415,Ilkka Sinisalo,Flyers,36
415,Ilkka Sinisalo,Flyers,39
415,Ilkka Sinisalo,Flyers,10
415,Ilkka Sinisalo,Flyers,25
415,Ilkka Sinisalo,Flyers,1
415,Ilkka Sinisalo,Flyers,23
415,Ilkka Sinisalo,North Stars,5
415,Ilkka Sinisalo,Kings,0
415,Ilkka Sinisalo,Kings,0
416,Lorne Carr,Rangers,0
416,Lorne Carr,Americans,17
416,Lorne Carr,Americans,8
416,Lorne Carr,Americans,18
416,Lorne Carr,Americans,16
416,Lorne Carr,Americans,19
416,Lorne Carr,Americans,8
416,Lorne Carr,Americans,13
416,Lorne Carr,Maple Leafs,16
416,Lorne Carr,Maple Leafs,27
416,Lorne Carr,Maple Leafs,36
416,Lorne Carr,Maple Leafs,21
416,Lorne Carr,Maple Leafs,5
417,Gary Suter,Flames,18
417,Gary Suter,Flames,9
417,Gary Suter,Flames,21
417,Gary Suter,Flames,13
417,Gary Suter,Flames,16
417,Gary Suter,Flames,12
417,Gary Suter,Flames,12
417,Gary Suter,Flames,23
417,Gary Suter,Flames,4
417,Gary Suter,Blackhawks,2
417,Gary Suter,Blackhawks,10
417,Gary Suter,Blackhawks,20
417,Gary Suter,Blackhawks,7
417,Gary Suter,Blackhawks,14
417,Gary Suter,Sharks,0
417,Gary Suter,Sharks,6
417,Gary Suter,Sharks,10
417,Gary Suter,Sharks,6
418,Mark Johnson,Penguins,3
418,Mark Johnson,Penguins,10
418,Mark Johnson,Penguins,10
418,Mark Johnson,North Stars,2
418,Mark Johnson,Whalers,31
418,Mark Johnson,Whalers,35
418,Mark Johnson,Whalers,19
418,Mark Johnson,Blues,4
418,Mark Johnson,Devils,21
418,Mark Johnson,Devils,25
418,Mark Johnson,Devils,14
418,Mark Johnson,Devils,13
418,Mark Johnson,Devils,16
419,Nathan Horton,Panthers,14
419,Nathan Horton,Panthers,28
419,Nathan Horton,Panthers,31
419,Nathan Horton,Panthers,27
419,Nathan Horton,Panthers,22
419,Nathan Horton,Panthers,20
419,Nathan Horton,Bruins,26
419,Nathan Horton,Bruins,17
419,Nathan Horton,Bruins,13
419,Nathan Horton,Blue Jackets,5
420,Mike Rogers,Whalers,44
420,Mike Rogers,Whalers,40
420,Mike Rogers,Rangers,38
420,Mike Rogers,Rangers,29
420,Mike Rogers,Rangers,23
420,Mike Rogers,Rangers,26
420,Mike Rogers,Rangers,1
420,Mike Rogers,Oilers,1
421,Derek Sanderson,Bruins,0
421,Derek Sanderson,Bruins,0
421,Derek Sanderson,Bruins,24
421,Derek Sanderson,Bruins,26
421,Derek Sanderson,Bruins,18
421,Derek Sanderson,Bruins,29
421,Derek Sanderson,Bruins,25
421,Derek Sanderson,Bruins,5
421,Derek Sanderson,Bruins,8
421,Derek Sanderson,Rangers,25
421,Derek Sanderson,Rangers,0
421,Derek Sanderson,Blues,24
421,Derek Sanderson,Blues,8
421,Derek Sanderson,Canucks,7
421,Derek Sanderson,Penguins,3
422,Anson Carter,Capitals,3
422,Anson Carter,Bruins,8
422,Anson Carter,Bruins,16
422,Anson Carter,Bruins,24
422,Anson Carter,Bruins,22
422,Anson Carter,Oilers,16
422,Anson Carter,Oilers,28
422,Anson Carter,Oilers,25
422,Anson Carter,Rangers,1
422,Anson Carter,Rangers,10
422,Anson Carter,Capitals,5
422,Anson Carter,Kings,0
422,Anson Carter,Canucks,33
422,Anson Carter,Blue Jackets,10
422,Anson Carter,Hurricanes,1
423,William Flett,Kings,26
423,William Flett,Kings,24
423,William Flett,Kings,14
423,William Flett,Kings,13
423,William Flett,Kings,7
423,William Flett,Flyers,11
423,William Flett,Flyers,43
423,William Flett,Flyers,17
423,William Flett,Maple Leafs,15
423,William Flett,Flames,23
423,William Flett,Flames,4
423,William Flett,Oilers,5
424,Mike Walton,Maple Leafs,1
424,Mike Walton,Maple Leafs,7
424,Mike Walton,Maple Leafs,30
424,Mike Walton,Maple Leafs,22
424,Mike Walton,Maple Leafs,21
424,Mike Walton,Maple Leafs,3
424,Mike Walton,Bruins,3
424,Mike Walton,Bruins,28
424,Mike Walton,Bruins,25
424,Mike Walton,Canucks,8
424,Mike Walton,Canucks,7
424,Mike Walton,Canucks,29
424,Mike Walton,Blues,7
424,Mike Walton,Bruins,4
424,Mike Walton,Blackhawks,6
425,Syl Apps,Maple Leafs,16
425,Syl Apps,Maple Leafs,21
425,Syl Apps,Maple Leafs,15
425,Syl Apps,Maple Leafs,13
425,Syl Apps,Maple Leafs,20
425,Syl Apps,Maple Leafs,18
425,Syl Apps,Maple Leafs,23
425,Syl Apps,Maple Leafs,24
425,Syl Apps,Maple Leafs,25
425,Syl Apps,Maple Leafs,26
426,Sweeney Schriner,Americans,18
426,Sweeney Schriner,Americans,19
426,Sweeney Schriner,Americans,21
426,Sweeney Schriner,Americans,21
426,Sweeney Schriner,Americans,13
426,Sweeney Schriner,Maple Leafs,11
426,Sweeney Schriner,Maple Leafs,24
426,Sweeney Schriner,Maple Leafs,20
426,Sweeney Schriner,Maple Leafs,19
426,Sweeney Schriner,Maple Leafs,22
426,Sweeney Schriner,Maple Leafs,13
427,Paul Gardner,Rockies,30
427,Paul Gardner,Rockies,30
427,Paul Gardner,Rockies,23
427,Paul Gardner,Maple Leafs,7
427,Paul Gardner,Maple Leafs,11
427,Paul Gardner,Penguins,34
427,Paul Gardner,Penguins,36
427,Paul Gardner,Penguins,28
427,Paul Gardner,Penguins,0
427,Paul Gardner,Capitals,2
427,Paul Gardner,Sabres,0
428,Babe Dye,Saint Patricks,11
428,Babe Dye,Tigers,2
428,Babe Dye,Saint Patricks,33
428,Babe Dye,Saint Patricks,31
428,Babe Dye,Saint Patricks,26
428,Babe Dye,Saint Patricks,16
428,Babe Dye,Saint Patricks,38
428,Babe Dye,Saint Patricks,18
428,Babe Dye,Blackhawks,25
428,Babe Dye,Blackhawks,0
428,Babe Dye,Americans,1
428,Babe Dye,Maple Leafs,0
429,Brendan Morrison,Devils,5
429,Brendan Morrison,Devils,13
429,Brendan Morrison,Devils,5
429,Brendan Morrison,Canucks,2
429,Brendan Morrison,Canucks,16
429,Brendan Morrison,Canucks,23
429,Brendan Morrison,Canucks,25
429,Brendan Morrison,Canucks,22
429,Brendan Morrison,Canucks,19
429,Brendan Morrison,Canucks,20
429,Brendan Morrison,Canucks,9
429,Brendan Morrison,Ducks,10
429,Brendan Morrison,Stars,6
429,Brendan Morrison,Capitals,12
429,Brendan Morrison,Flames,9
429,Brendan Morrison,Flames,4
429,Brendan Morrison,Blackhawks,0
430,Valeri Kamensky,Nordiques,7
430,Valeri Kamensky,Nordiques,15
430,Valeri Kamensky,Nordiques,28
430,Valeri Kamensky,Nordiques,10
430,Valeri Kamensky,Avalanche,38
430,Valeri Kamensky,Avalanche,28
430,Valeri Kamensky,Avalanche,26
430,Valeri Kamensky,Avalanche,14
430,Valeri Kamensky,Rangers,13
430,Valeri Kamensky,Rangers,14
430,Valeri Kamensky,Stars,3
430,Valeri Kamensky,Devils,4
431,Joe Pavelski,Sharks,14
431,Joe Pavelski,Sharks,19
431,Joe Pavelski,Sharks,25
431,Joe Pavelski,Sharks,25
431,Joe Pavelski,Sharks,20
431,Joe Pavelski,Sharks,31
431,Joe Pavelski,Sharks,16
431,Joe Pavelski,Sharks,41
431,Joe Pavelski,Sharks,9
432,Hooley Smith,Senators (1917),10
432,Hooley Smith,Senators (1917),16
432,Hooley Smith,Senators (1917),9
432,Hooley Smith,Maroons,14
432,Hooley Smith,Maroons,10
432,Hooley Smith,Maroons,21
432,Hooley Smith,Maroons,12
432,Hooley Smith,Maroons,11
432,Hooley Smith,Maroons,20
432,Hooley Smith,Maroons,18
432,Hooley Smith,Maroons,5
432,Hooley Smith,Maroons,19
432,Hooley Smith,Bruins,8
432,Hooley Smith,Americans,10
432,Hooley Smith,Americans,8
432,Hooley Smith,Americans,7
432,Hooley Smith,Americans,2
433,Dustin Brown,Kings,1
433,Dustin Brown,Kings,14
433,Dustin Brown,Kings,17
433,Dustin Brown,Kings,33
433,Dustin Brown,Kings,24
433,Dustin Brown,Kings,24
433,Dustin Brown,Kings,28
433,Dustin Brown,Kings,22
433,Dustin Brown,Kings,18
433,Dustin Brown,Kings,15
433,Dustin Brown,Kings,4
434,Michael McPhee,Canadiens,5
434,Michael McPhee,Canadiens,17
434,Michael McPhee,Canadiens,19
434,Michael McPhee,Canadiens,18
434,Michael McPhee,Canadiens,23
434,Michael McPhee,Canadiens,19
434,Michael McPhee,Canadiens,23
434,Michael McPhee,Canadiens,22
434,Michael McPhee,Canadiens,16
434,Michael McPhee,North Stars,18
434,Michael McPhee,Stars,20
435,Richard Zednik,Capitals,0
435,Richard Zednik,Capitals,2
435,Richard Zednik,Capitals,17
435,Richard Zednik,Capitals,9
435,Richard Zednik,Capitals,19
435,Richard Zednik,Capitals,16
435,Richard Zednik,Canadiens,3
435,Richard Zednik,Canadiens,22
435,Richard Zednik,Canadiens,31
435,Richard Zednik,Canadiens,26
435,Richard Zednik,Canadiens,16
435,Richard Zednik,Capitals,6
435,Richard Zednik,Islanders,1
435,Richard Zednik,Panthers,15
435,Richard Zednik,Panthers,17
436,Henrik Sedin,Canucks,9
436,Henrik Sedin,Canucks,16
436,Henrik Sedin,Canucks,8
436,Henrik Sedin,Canucks,11
436,Henrik Sedin,Canucks,18
436,Henrik Sedin,Canucks,10
436,Henrik Sedin,Canucks,15
436,Henrik Sedin,Canucks,22
436,Henrik Sedin,Canucks,29
436,Henrik Sedin,Canucks,19
436,Henrik Sedin,Canucks,14
436,Henrik Sedin,Canucks,11
436,Henrik Sedin,Canucks,11
436,Henrik Sedin,Canucks,6
437,Gary Leeman,Maple Leafs,4
437,Gary Leeman,Maple Leafs,5
437,Gary Leeman,Maple Leafs,9
437,Gary Leeman,Maple Leafs,21
437,Gary Leeman,Maple Leafs,30
437,Gary Leeman,Maple Leafs,32
437,Gary Leeman,Maple Leafs,51
437,Gary Leeman,Maple Leafs,17
437,Gary Leeman,Maple Leafs,7
437,Gary Leeman,Flames,2
437,Gary Leeman,Flames,9
437,Gary Leeman,Canadiens,6
437,Gary Leeman,Canadiens,4
437,Gary Leeman,Canucks,2
437,Gary Leeman,Blues,0
438,Randy Burridge,Bruins,17
438,Randy Burridge,Bruins,1
438,Randy Burridge,Bruins,27
438,Randy Burridge,Bruins,31
438,Randy Burridge,Bruins,17
438,Randy Burridge,Bruins,15
438,Randy Burridge,Capitals,23
438,Randy Burridge,Capitals,0
438,Randy Burridge,Capitals,25
438,Randy Burridge,Capitals,0
438,Randy Burridge,Kings,4
438,Randy Burridge,Sabres,25
438,Randy Burridge,Sabres,10
438,Randy Burridge,Sabres,4
439,Morris Lukowich,Jets (1979),35
439,Morris Lukowich,Jets (1979),33
439,Morris Lukowich,Jets (1979),43
439,Morris Lukowich,Jets (1979),22
439,Morris Lukowich,Jets (1979),30
439,Morris Lukowich,Jets (1979),5
439,Morris Lukowich,Bruins,5
439,Morris Lukowich,Bruins,1
439,Morris Lukowich,Kings,11
439,Morris Lukowich,Kings,14
440,Viktor Kozlov,Sharks,2
440,Viktor Kozlov,Sharks,6
440,Viktor Kozlov,Sharks,16
440,Viktor Kozlov,Sharks,5
440,Viktor Kozlov,Panthers,12
440,Viktor Kozlov,Panthers,16
440,Viktor Kozlov,Panthers,17
440,Viktor Kozlov,Panthers,14
440,Viktor Kozlov,Panthers,9
440,Viktor Kozlov,Panthers,22
440,Viktor Kozlov,Panthers,11
440,Viktor Kozlov,Devils,2
440,Viktor Kozlov,Devils,12
440,Viktor Kozlov,Islanders,25
440,Viktor Kozlov,Capitals,16
440,Viktor Kozlov,Capitals,13
441,Mark Howe,Whalers,24
441,Mark Howe,Whalers,19
441,Mark Howe,Whalers,8
441,Mark Howe,Flyers,20
441,Mark Howe,Flyers,19
441,Mark Howe,Flyers,18
441,Mark Howe,Flyers,24
441,Mark Howe,Flyers,15
441,Mark Howe,Flyers,19
441,Mark Howe,Flyers,9
441,Mark Howe,Flyers,7
441,Mark Howe,Flyers,0
441,Mark Howe,Flyers,7
441,Mark Howe,Red Wings,3
441,Mark Howe,Red Wings,4
441,Mark Howe,Red Wings,1
442,Scott Stevens,Capitals,9
442,Scott Stevens,Capitals,13
442,Scott Stevens,Capitals,21
442,Scott Stevens,Capitals,15
442,Scott Stevens,Capitals,10
442,Scott Stevens,Capitals,12
442,Scott Stevens,Capitals,7
442,Scott Stevens,Capitals,11
442,Scott Stevens,Blues,5
442,Scott Stevens,Devils,17
442,Scott Stevens,Devils,12
442,Scott Stevens,Devils,18
442,Scott Stevens,Devils,2
442,Scott Stevens,Devils,5
442,Scott Stevens,Devils,5
442,Scott Stevens,Devils,4
442,Scott Stevens,Devils,5
442,Scott Stevens,Devils,8
442,Scott Stevens,Devils,9
442,Scott Stevens,Devils,1
442,Scott Stevens,Devils,4
442,Scott Stevens,Devils,3
443,Jozef Stumpel,Bruins,1
443,Jozef Stumpel,Bruins,1
443,Jozef Stumpel,Bruins,8
443,Jozef Stumpel,Bruins,5
443,Jozef Stumpel,Bruins,18
443,Jozef Stumpel,Bruins,21
443,Jozef Stumpel,Kings,21
443,Jozef Stumpel,Kings,13
443,Jozef Stumpel,Kings,17
443,Jozef Stumpel,Kings,16
443,Jozef Stumpel,Kings,1
443,Jozef Stumpel,Bruins,7
443,Jozef Stumpel,Bruins,14
443,Jozef Stumpel,Kings,8
443,Jozef Stumpel,Panthers,15
443,Jozef Stumpel,Panthers,23
443,Jozef Stumpel,Panthers,7
444,Bengt-Ake Gustafsson,Capitals,22
444,Bengt-Ake Gustafsson,Capitals,21
444,Bengt-Ake Gustafsson,Capitals,26
444,Bengt-Ake Gustafsson,Capitals,22
444,Bengt-Ake Gustafsson,Capitals,32
444,Bengt-Ake Gustafsson,Capitals,14
444,Bengt-Ake Gustafsson,Capitals,23
444,Bengt-Ake Gustafsson,Capitals,18
444,Bengt-Ake Gustafsson,Capitals,18
445,Bill Cowley,Eagles,5
445,Bill Cowley,Bruins,11
445,Bill Cowley,Bruins,13
445,Bill Cowley,Bruins,17
445,Bill Cowley,Bruins,8
445,Bill Cowley,Bruins,13
445,Bill Cowley,Bruins,17
445,Bill Cowley,Bruins,4
445,Bill Cowley,Bruins,27
445,Bill Cowley,Bruins,30
445,Bill Cowley,Bruins,25
445,Bill Cowley,Bruins,12
445,Bill Cowley,Bruins,13
446,Timothy Young,North Stars,18
446,Timothy Young,North Stars,29
446,Timothy Young,North Stars,23
446,Timothy Young,North Stars,24
446,Timothy Young,North Stars,31
446,Timothy Young,North Stars,25
446,Timothy Young,North Stars,10
446,Timothy Young,North Stars,18
446,Timothy Young,Jets (1979),15
446,Timothy Young,Flyers,2
447,Joel Otto,Flames,4
447,Joel Otto,Flames,25
447,Joel Otto,Flames,19
447,Joel Otto,Flames,13
447,Joel Otto,Flames,23
447,Joel Otto,Flames,13
447,Joel Otto,Flames,19
447,Joel Otto,Flames,13
447,Joel Otto,Flames,19
447,Joel Otto,Flames,11
447,Joel Otto,Flames,8
447,Joel Otto,Flyers,12
447,Joel Otto,Flyers,13
447,Joel Otto,Flyers,3
448,Nelson Emerson,Blues,0
448,Nelson Emerson,Blues,23
448,Nelson Emerson,Blues,22
448,Nelson Emerson,Jets (1979),33
448,Nelson Emerson,Jets (1979),14
448,Nelson Emerson,Whalers,29
448,Nelson Emerson,Whalers,9
448,Nelson Emerson,Hurricanes,21
448,Nelson Emerson,Hurricanes,8
448,Nelson Emerson,Blackhawks,4
448,Nelson Emerson,Senators,1
448,Nelson Emerson,Thrashers,14
448,Nelson Emerson,Kings,1
448,Nelson Emerson,Kings,11
448,Nelson Emerson,Kings,5
449,Darren Turcotte,Rangers,7
449,Darren Turcotte,Rangers,32
449,Darren Turcotte,Rangers,26
449,Darren Turcotte,Rangers,30
449,Darren Turcotte,Rangers,25
449,Darren Turcotte,Rangers,2
449,Darren Turcotte,Whalers,2
449,Darren Turcotte,Whalers,17
449,Darren Turcotte,Jets (1979),16
449,Darren Turcotte,Sharks,6
449,Darren Turcotte,Sharks,16
449,Darren Turcotte,Blues,12
449,Darren Turcotte,Predators,4
449,Darren Turcotte,Predators,0
450,Marty Barry,Americans,1
450,Marty Barry,Bruins,18
450,Marty Barry,Bruins,20
450,Marty Barry,Bruins,21
450,Marty Barry,Bruins,24
450,Marty Barry,Bruins,27
450,Marty Barry,Bruins,20
450,Marty Barry,Red Wings,21
450,Marty Barry,Red Wings,17
450,Marty Barry,Red Wings,9
450,Marty Barry,Red Wings,13
450,Marty Barry,Canadiens,4
451,Radek Bonk,Senators,3
451,Radek Bonk,Senators,16
451,Radek Bonk,Senators,5
451,Radek Bonk,Senators,7
451,Radek Bonk,Senators,16
451,Radek Bonk,Senators,23
451,Radek Bonk,Senators,23
451,Radek Bonk,Senators,25
451,Radek Bonk,Senators,22
451,Radek Bonk,Senators,12
451,Radek Bonk,Canadiens,6
451,Radek Bonk,Canadiens,13
451,Radek Bonk,Predators,14
451,Radek Bonk,Predators,9
452,Dale McCourt,Red Wings,33
452,Dale McCourt,Red Wings,28
452,Dale McCourt,Red Wings,30
452,Dale McCourt,Red Wings,30
452,Dale McCourt,Red Wings,13
452,Dale McCourt,Sabres,20
452,Dale McCourt,Sabres,20
452,Dale McCourt,Sabres,1
452,Dale McCourt,Maple Leafs,19
453,Pierre Mondou,Canadiens,19
453,Pierre Mondou,Canadiens,31
453,Pierre Mondou,Canadiens,30
453,Pierre Mondou,Canadiens,17
453,Pierre Mondou,Canadiens,35
453,Pierre Mondou,Canadiens,29
453,Pierre Mondou,Canadiens,15
453,Pierre Mondou,Canadiens,18
454,Marc Tardif,Canadiens,3
454,Marc Tardif,Canadiens,19
454,Marc Tardif,Canadiens,31
454,Marc Tardif,Canadiens,25
454,Marc Tardif,Nordiques,33
454,Marc Tardif,Nordiques,23
454,Marc Tardif,Nordiques,39
454,Marc Tardif,Nordiques,21
455,Nik Antropov,Maple Leafs,12
455,Nik Antropov,Maple Leafs,6
455,Nik Antropov,Maple Leafs,1
455,Nik Antropov,Maple Leafs,16
455,Nik Antropov,Maple Leafs,13
455,Nik Antropov,Maple Leafs,12
455,Nik Antropov,Maple Leafs,18
455,Nik Antropov,Maple Leafs,26
455,Nik Antropov,Maple Leafs,21
455,Nik Antropov,Rangers,7
455,Nik Antropov,Thrashers,24
455,Nik Antropov,Thrashers,16
455,Nik Antropov,Jets,15
455,Nik Antropov,Jets,6
456,Travis Green,Islanders,7
456,Travis Green,Islanders,18
456,Travis Green,Islanders,5
456,Travis Green,Islanders,25
456,Travis Green,Islanders,23
456,Travis Green,Islanders,14
456,Travis Green,Ducks,5
456,Travis Green,Ducks,13
456,Travis Green,Coyotes,25
456,Travis Green,Coyotes,13
456,Travis Green,Maple Leafs,11
456,Travis Green,Maple Leafs,12
456,Travis Green,Bruins,11
456,Travis Green,Bruins,10
456,Travis Green,Ducks,1
456,Travis Green,Maple Leafs,0
457,Brad Boyes,Sharks,0
457,Brad Boyes,Bruins,26
457,Brad Boyes,Bruins,13
457,Brad Boyes,Blues,4
457,Brad Boyes,Blues,43
457,Brad Boyes,Blues,33
457,Brad Boyes,Blues,14
457,Brad Boyes,Blues,12
457,Brad Boyes,Sabres,5
457,Brad Boyes,Sabres,8
457,Brad Boyes,Islanders,10
457,Brad Boyes,Panthers,21
457,Brad Boyes,Panthers,4
458,Curt Fraser,Canucks,16
458,Curt Fraser,Canucks,17
458,Curt Fraser,Canucks,25
458,Curt Fraser,Canucks,28
458,Curt Fraser,Canucks,6
458,Curt Fraser,Blackhawks,6
458,Curt Fraser,Blackhawks,5
458,Curt Fraser,Blackhawks,25
458,Curt Fraser,Blackhawks,29
458,Curt Fraser,Blackhawks,25
458,Curt Fraser,Blackhawks,4
458,Curt Fraser,North Stars,1
458,Curt Fraser,North Stars,5
458,Curt Fraser,North Stars,1
459,Hakan Loob,Flames,30
459,Hakan Loob,Flames,37
459,Hakan Loob,Flames,31
459,Hakan Loob,Flames,18
459,Hakan Loob,Flames,50
459,Hakan Loob,Flames,27
460,Daniel Maloney,Blackhawks,12
460,Daniel Maloney,Blackhawks,13
460,Daniel Maloney,Kings,4
460,Daniel Maloney,Kings,15
460,Daniel Maloney,Kings,27
460,Daniel Maloney,Red Wings,27
460,Daniel Maloney,Red Wings,13
460,Daniel Maloney,Red Wings,16
460,Daniel Maloney,Maple Leafs,3
460,Daniel Maloney,Maple Leafs,17
460,Daniel Maloney,Maple Leafs,17
460,Daniel Maloney,Maple Leafs,20
460,Daniel Maloney,Maple Leafs,8
461,Wayne Babych,Blues,27
461,Wayne Babych,Blues,26
461,Wayne Babych,Blues,54
461,Wayne Babych,Blues,19
461,Wayne Babych,Blues,16
461,Wayne Babych,Blues,13
461,Wayne Babych,Penguins,20
461,Wayne Babych,Penguins,0
461,Wayne Babych,Nordiques,6
461,Wayne Babych,Whalers,11
461,Wayne Babych,Whalers,0
462,Dave Balon,Rangers,0
462,Dave Balon,Rangers,1
462,Dave Balon,Rangers,4
462,Dave Balon,Rangers,11
462,Dave Balon,Canadiens,24
462,Dave Balon,Canadiens,18
462,Dave Balon,Canadiens,3
462,Dave Balon,Canadiens,11
462,Dave Balon,North Stars,15
462,Dave Balon,Rangers,10
462,Dave Balon,Rangers,33
462,Dave Balon,Rangers,36
462,Dave Balon,Rangers,4
462,Dave Balon,Canucks,19
462,Dave Balon,Canucks,3
463,Pat Hickey,Rangers,14
463,Pat Hickey,Rangers,23
463,Pat Hickey,Rangers,40
463,Pat Hickey,Rangers,34
463,Pat Hickey,Rangers,2
463,Pat Hickey,Rockies,7
463,Pat Hickey,Maple Leafs,22
463,Pat Hickey,Maple Leafs,16
463,Pat Hickey,Maple Leafs,0
463,Pat Hickey,Rangers,15
463,Pat Hickey,Nordiques,0
463,Pat Hickey,Blues,0
463,Pat Hickey,Blues,9
463,Pat Hickey,Blues,10
464,Brian Savage,Canadiens,1
464,Brian Savage,Canadiens,12
464,Brian Savage,Canadiens,25
464,Brian Savage,Canadiens,23
464,Brian Savage,Canadiens,26
464,Brian Savage,Canadiens,16
464,Brian Savage,Canadiens,17
464,Brian Savage,Canadiens,21
464,Brian Savage,Canadiens,14
464,Brian Savage,Coyotes,6
464,Brian Savage,Coyotes,6
464,Brian Savage,Coyotes,12
464,Brian Savage,Blues,4
464,Brian Savage,Flyers,9
465,William Malone,Penguins,18
465,William Malone,Penguins,18
465,William Malone,Penguins,35
465,William Malone,Penguins,19
465,William Malone,Penguins,21
465,William Malone,Penguins,15
465,William Malone,Penguins,17
465,William Malone,Whalers,17
465,William Malone,Whalers,22
465,William Malone,Whalers,6
465,William Malone,Nordiques,3
465,William Malone,Nordiques,0
466,Wayne Merrick,Blues,10
466,Wayne Merrick,Blues,20
466,Wayne Merrick,Blues,28
466,Wayne Merrick,Blues,7
466,Wayne Merrick,Seals,25
466,Wayne Merrick,Barons,18
466,Wayne Merrick,Barons,2
466,Wayne Merrick,Islanders,10
466,Wayne Merrick,Islanders,20
466,Wayne Merrick,Islanders,13
466,Wayne Merrick,Islanders,16
466,Wayne Merrick,Islanders,12
466,Wayne Merrick,Islanders,4
466,Wayne Merrick,Islanders,6
467,Mikael Renberg,Flyers,38
467,Mikael Renberg,Flyers,26
467,Mikael Renberg,Flyers,23
467,Mikael Renberg,Flyers,22
467,Mikael Renberg,Lightning,16
467,Mikael Renberg,Lightning,4
467,Mikael Renberg,Flyers,11
467,Mikael Renberg,Flyers,8
467,Mikael Renberg,Coyotes,2
467,Mikael Renberg,Maple Leafs,14
467,Mikael Renberg,Maple Leafs,14
467,Mikael Renberg,Maple Leafs,12
468,Kristian Huselius,Panthers,23
468,Kristian Huselius,Panthers,20
468,Kristian Huselius,Panthers,10
468,Kristian Huselius,Panthers,5
468,Kristian Huselius,Flames,15
468,Kristian Huselius,Flames,34
468,Kristian Huselius,Flames,25
468,Kristian Huselius,Blue Jackets,21
468,Kristian Huselius,Blue Jackets,23
468,Kristian Huselius,Blue Jackets,14
468,Kristian Huselius,Blue Jackets,0
469,Robert Brown,Penguins,24
469,Robert Brown,Penguins,49
469,Robert Brown,Penguins,33
469,Robert Brown,Penguins,6
469,Robert Brown,Whalers,18
469,Robert Brown,Whalers,16
469,Robert Brown,Blackhawks,5
469,Robert Brown,Blackhawks,1
469,Robert Brown,Stars,0
469,Robert Brown,Kings,0
469,Robert Brown,Penguins,15
469,Robert Brown,Penguins,13
469,Robert Brown,Penguins,10
470,Ryan Getzlaf,Ducks,14
470,Ryan Getzlaf,Ducks,25
470,Ryan Getzlaf,Ducks,24
470,Ryan Getzlaf,Ducks,25
470,Ryan Getzlaf,Ducks,19
470,Ryan Getzlaf,Ducks,19
470,Ryan Getzlaf,Ducks,11
470,Ryan Getzlaf,Ducks,15
470,Ryan Getzlaf,Ducks,31
470,Ryan Getzlaf,Ducks,6
471,Sid Abel,Red Wings,1
471,Sid Abel,Red Wings,1
471,Sid Abel,Red Wings,11
471,Sid Abel,Red Wings,18
471,Sid Abel,Red Wings,18
471,Sid Abel,Red Wings,0
471,Sid Abel,Red Wings,19
471,Sid Abel,Red Wings,14
471,Sid Abel,Red Wings,28
471,Sid Abel,Red Wings,34
471,Sid Abel,Red Wings,23
471,Sid Abel,Red Wings,17
471,Sid Abel,Blackhawks,5
471,Sid Abel,Blackhawks,0
472,Sami Kapanen,Whalers,5
472,Sami Kapanen,Whalers,13
472,Sami Kapanen,Hurricanes,26
472,Sami Kapanen,Hurricanes,24
472,Sami Kapanen,Hurricanes,24
472,Sami Kapanen,Hurricanes,20
472,Sami Kapanen,Hurricanes,27
472,Sami Kapanen,Hurricanes,6
472,Sami Kapanen,Flyers,4
472,Sami Kapanen,Flyers,12
472,Sami Kapanen,Flyers,12
472,Sami Kapanen,Flyers,11
472,Sami Kapanen,Flyers,5
473,William Derlago,Canucks,4
473,William Derlago,Canucks,11
473,William Derlago,Maple Leafs,5
473,William Derlago,Maple Leafs,35
473,William Derlago,Maple Leafs,34
